"player_id","version","name","full_name","description","image","height_cm","weight_kg","dob","positions","overall_rating","potential","value","wage","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","body_type","real_face","release_clause","specialities","club_id","club_name","club_league_id","club_league_name","club_logo","club_rating","club_position","club_kit_number","club_joined","club_contract_valid_until","country_id","country_name","country_league_id","country_league_name","country_flag","country_rating","country_position","country_kit_number","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","fk_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","defensive_awareness","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","play_styles"
"225511","2025-06-03","Connal Joe Trueman -"," Connal Joe Trueman","Connal Trueman (Connal Joe Trueman, born 26 March 1996) is a British footballer who plays as a goalkeeper for British club Milton Keynes Dons. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/225/511/25_120.png","186","74","1996-03-26","GK","64","65","€475K","€9K","Right","3 ","1 ","1 ","","Normal (185+)","No","€867K","","1798","Milton Keynes Dons","61","League Two","https://cdn.sofifa.net/meta/team/341/30.png","63","SUB","1","2025-02-03","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"226791","2025-06-03","Taylor David Moore -"," Taylor David Moore","Taylor Moore (Taylor David Moore, born 12 May 1997) is a British footballer who plays as a center back for British club Bristol Rovers. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/226/791/25_120.png","184","80","1997-05-12","CB,RB","64","66","€625K","€7K","Right","3 ","2 ","1 ","","Normal (170-185)","No","€1.1M","","1962","Bristol Rovers","60","League One","https://cdn.sofifa.net/meta/team/230/30.png","64","SUB","4","2024-07-01","2027","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"73192","2025-06-03","Abdelhamid Ait Boudlal -","Abdelhamid Ait Boudlalعبد الحميد أيت بودلال","Abdelhamid Ait Boudlal (born 16 April 2006) is a Moroccan footballer who plays as a center back for French club Amiens SC, on loan from Stade Rennais FC. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/073/192/25_120.png","190","78","2006-04-16","CB","64","81","€1.4M","€14K","Right","3 ","2 ","1 ","","Lean (185+)","No","","","1816","Amiens SC","17","Ligue 2","https://cdn.sofifa.net/meta/team/840/30.png","66","SUB","6","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"240616","2025-06-03","Elvis Okello Bwomono -"," Elvis Okello Bwomono","Elvis Bwomono (Elvis Okello Bwomono, born 29 November 1998) is a Ugandan footballer who plays as a right back for Scottish club St. Mirren. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/240/616/25_120.png","183","72","1998-11-29","RB,RM","64","67","€725K","€5K","Right","3 ","2 ","1 ","","Lean (170-185)","No","€1.3M","","100805","St. Mirren","50","Premiership","https://cdn.sofifa.net/meta/team/496/30.png","64","SUB","42","2024-01-30","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"247528","2025-06-03","Corrie Richard Ndaba -"," Corrie Richard Ndaba","Corrie Ndaba (Corrie Richard Ndaba, born 25 December 1999) is an Irish footballer who plays as a left back for Scottish club Kilmarnock. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/247/528/25_120.png","188","82","1999-12-25","LB,CB","64","69","€825K","€5K","Left","3 ","2 ","1 ","","Lean (185+)","No","€1.5M","","82","Kilmarnock","50","Premiership","https://cdn.sofifa.net/meta/team/180/30.png","65","LB","3","2024-07-30","2027","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"251368","2025-06-03","Kacper Kostorz -"," Kacper Kostorz","Kacper Kostorz (born 21 August 1999) is a Polish footballer who plays as a striker for Dutch club NAC Breda, on loan from Pogoń Szczecin. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/251/368/25_120.png","191","79","1999-08-21","ST","64","68","€850K","€5K","Right","4 ","2 ","1 ","","Normal (185+)","No","","","1904","NAC Breda","10","Eredivisie","https://cdn.sofifa.net/meta/team/637/30.png","67","SUB","9","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"256232","2025-06-03","Lamar Anthony Yarbrough -"," Lamar Anthony Yarbrough","Lamar Yarbrough (Lamar Anthony Yarbrough, born 7 April 1996) is a German footballer who plays as a center back for German club Alemannia Aachen. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/256/232/25_120.png","192","86","1996-04-07","CB","64","64","€500K","€3K","Left","3 ","2 ","1 ","","Normal (185+)","No","€725K","Strength","1826","Alemannia Aachen","2076","3. Liga","https://cdn.sofifa.net/meta/team/3328/30.png","64","CB","25","2024-08-30","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"71401","2025-06-03","Justin Kumi -"," Justin Kumi","Justin Kumi (born 16 July 2004) is an Italian footballer who plays as a center midfield for Italian club Reggiana, on loan from Sassuolo. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/071/401/25_120.png","180","70","2004-07-16","CM","64","78","€1.4M","€2K","Right","3 ","2 ","1 ","","Normal (170-185)","No","","","110740","Reggiana","32","Serie B","https://cdn.sofifa.net/meta/team/2892/30.png","67","RES","55","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"268009","2025-06-03","Kevin O'Toole -"," Kevin O'Toole","Kevin O'Toole (born 14 December 1998) is an American soccer player who plays as a left back for American club New York City FC. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/268/009/25_120.png","178","75","1998-12-14","LB,LM","64","67","€725K","€5K","Left","2 ","2 ","1 ","","Normal (170-185)","No","€1.1M","","112828","New York City FC","39","Major League Soccer","https://cdn.sofifa.net/meta/team/3627/30.png","67","LB","22","2022-03-07","2025","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"72425","2025-06-03","Yoel Lago -"," Yoel Lago Amil","Yoel Lago (born 25 March 2004) is a Spanish footballer who plays as a center back for Spanish club RC Celta. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/072/425/25_120.png","185","70","2004-03-25","CB","64","77","€1.3M","€11K","Right","3 ","2 ","1 ","","Normal (185+)","No","€3.5M","","450","RC Celta","53","La Liga","https://cdn.sofifa.net/meta/team/36/30.png","76","RES","29","2023-07-01","2027","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"233961","2025-06-03","Sami Khalil Nasser Al Najei -","Sami Khalil Nasser Al Najeiسامي النجعي","Sami Al Najai (Sami Khalil Nasser Al Najei, born 7 February 1997) is a Saudi Arabian footballer who plays as a central attacking midfielder for Saudi Arabian club Al Nassr. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/233/961/25_120.png","176","68","1997-02-07","CAM,RM,LM","64","64","€625K","€23K","Right","4 ","3 ","1 ","","Normal (170-185)","No","€1M","","112139","Al Nassr","350","Pro League","https://cdn.sofifa.net/meta/team/2506/30.png","76","SUB","14","2016-01-01","2027","","","","","","","","","","","","","","","","","","","","","","","Build-UpdRoaming","","","","","","","","","","","","","","","","","","","",""
"240873","2025-06-03","Genaro -"," Genaro Rodríguez Serrano","Genaro (born 23 March 1998) is a Spanish footballer who plays as a central defensive midfielder for Spanish club Córdoba CF. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/240/873/25_120.png","185","76","1998-03-23","CDM,CM","64","64","€575K","€6K","Right","3 ","2 ","1 ","","Lean (185+)","No","€891K","","1867","Córdoba CF","54","La Liga 2","https://cdn.sofifa.net/meta/team/931/30.png","67","SUB","18","2024-07-14","2025","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"258025","2025-06-03","Adnan Aganović -"," Adnan Aganović","Adnan Aganović (born 3 October 1987) is a Croatian footballer who plays as a center midfield for Romanian club Unirea Slobozia. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/258/025/25_120.png","180","76","1987-10-03","CM,LM","64","64","€180K","€3K","Right","3 ","3 ","1 ","","Stocky (170-185)","No","€243K","","131459","Unirea Slobozia","330","Liga I","https://cdn.sofifa.net/meta/team/8132/30.png","63","RM","77","2024-07-06","2025","","","","","","","","","","","","","","","","","","","","","","","Attackd","","","","","","","","","","","","","","","","","","","",""
"263658","2025-06-03","Brynjar Ingi Bjarnason -"," Brynjar Ingi Bjarnason","Brynjar Ingi Bjarnason (born 6 December 1999) is an Icelandic footballer who plays as a center back for Norwegian club Hamarkameratene. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/263/658/25_120.png","194","88","1999-12-06","CB","64","70","€850K","€3K","Right","3 ","2 ","1 ","","Lean (185+)","No","€1.2M","Strength","1756","Hamarkameratene","41","Eliteserien","https://cdn.sofifa.net/meta/team/8661/30.png","62","LCB","26","2023-03-02","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"199146","2025-06-03","Andrew William Halliday -"," Andrew William Halliday","Andy Halliday (Andrew William Halliday, born 18 October 1991) is a Scottish footballer who plays as a center midfield for Scottish club Motherwell FC. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/199/146/25_120.png","173","67","1991-10-18","CM,CDM,LB","64","64","€450K","€6K","Left","3 ","2 ","1 ","","Lean (170-185)","No","€788K","","83","Motherwell FC","50","Premiership","https://cdn.sofifa.net/meta/team/309/30.png","64","RCM","11","2024-07-01","2026","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"71914","2025-06-03","João Peglow -"," João Gabriel Martins Peglow","João Peglow (born 7 January 2002) is a Brazilian footballer who plays as a left midfield for American club DC United. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/071/914/25_120.png","172","68","2002-01-07","LM,CAM,RM","64","71","€1.2M","€5K","Right","3 ","4 ","1 ","","Normal (170-185)","No","€2M","","688","DC United","39","Major League Soccer","https://cdn.sofifa.net/meta/team/182/30.png","67","LAM","7","2025-01-01","2027","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"271594","2025-06-03","Rassambek Akhmatov -","Rassambek AkhmatovРассамбек Ахматов","Rassambek Akhmatov (born 31 May 1996) is a Russian footballer who plays as a central defensive midfielder for Romanian club Unirea Slobozia, on loan from AS FC Buzău. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/271/594/25_120.png","172","69","1996-05-31","CDM,CM","64","64","€525K","€5K","Right","2 ","2 ","1 ","","Normal (170-185)","No","","","131459","Unirea Slobozia","330","Liga I","https://cdn.sofifa.net/meta/team/8132/30.png","63","SUB","17","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"275690","2025-06-03","Mithat Pala -"," Mithat Pala","Mithat Pala (born 15 August 2000) is a Turkish footballer who plays as a central defensive midfielder for Turkish club Çaykur Rizespor. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/275/690/25_120.png","172","68","2000-08-15","CDM,LB","64","70","€850K","€13K","Right","2 ","2 ","1 ","","Lean (170-185)","No","€1.9M","","101037","Çaykur Rizespor","68","Süper Lig","https://cdn.sofifa.net/meta/team/1041/30.png","70","SUB","54","2020-01-04","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"213994","2025-06-03","Niccolò Belloni -"," Niccolò Belloni","Niccoló Belloni (Niccolò Belloni, born 10 July 1994) is an Italian footballer who plays as a left midfield for Italian club Carrarese. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/213/994/25_120.png","176","68","1994-07-10","LM,LW,CAM","64","64","€575K","€3K","Left","2 ","3 ","1 ","","Lean (170-185)","No","€891K","","112493","Carrarese","32","Serie B","https://cdn.sofifa.net/meta/team/7766/30.png","66","SUB","77","2023-08-07","2025","","","","","","","","","","","","","","","","","","","","","","","dDefend","","","","","","","","","","","","","","","","","","","",""
"227050","2025-06-03","Tim Anders Junior Erlandsson -"," Tim Anders Junior Erlandsson","Tim Erlandsson (Tim Anders Junior Erlandsson, born 25 December 1996) is a Swedish footballer who plays as a goalkeeper for Swedish club Halmstads BK. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/227/050/25_120.png","194","91","1996-12-25","GK","64","66","€525K","€2K","Right","2 ","1 ","1 ","","Normal (185+)","No","€696K","","321","Halmstads BK","56","Allsvenskan","https://cdn.sofifa.net/meta/team/720/30.png","63","GK","12","2024-02-01","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"163050","2025-06-03","William Louis Sharp -"," William Louis Sharp","Billy Sharp (William Louis Sharp, born 5 February 1986) is a British footballer who plays as a striker for British club Doncaster Rovers. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/163/050/25_120.png","175","70","1986-02-05","ST","64","64","€200K","€11K","Right","3 ","2 ","1 ","","Normal (170-185)","Yes","€350K","","142","Doncaster Rovers","61","League Two","https://cdn.sofifa.net/meta/team/235/30.png","62","SUB","14","2024-07-01","2025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"261098","2025-06-03","Carl Oliver Zandén -"," Carl Oliver Zandén","Oliver Zandén (Carl Oliver Zandén, born 14 August 2001) is a Swedish footballer who plays as a left back for Swedish club IF Brommapojkarna. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/261/098/25_120.png","183","73","2001-08-14","LB","64","71","€1.1M","€2K","Left","3 ","2 ","1 ","","Normal (170-185)","No","€1.6M","","111705","IF Brommapojkarna","56","Allsvenskan","https://cdn.sofifa.net/meta/team/3285/30.png","64","LB","6","2025-01-29","2028","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"268267","2025-06-03","Daniel Kankam Kyerewaa -"," Daniel Kankam Kyerewaa","Daniel Kyerewaa (Daniel Kankam Kyerewaa, born 15 January 2001) is a German footballer who plays as a central attacking midfielder for German club SC Preußen Münster. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/268/267/25_120.png","175","68","2001-01-15","CAM,RM","64","69","€875K","€7K","Right","3 ","3 ","1 ","","Lean (170-185)","No","€1.4M","","531","SC Preußen Münster","20","2. Bundesliga","https://cdn.sofifa.net/meta/team/3647/30.png","66","RM","7","2023-07-01","2025","","","","","","","","","","","","","","","","","","","","","","","Build-UpdRoaming","","","","","","","","","","","","","","","","","","","",""
"74475","2025-06-03","Bahereba Guirassy -"," Bahereba Guirassy","Bahereba Guirassy (born 29 August 2006) is a French footballer who plays as a right midfield for French club FC Nantes. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/074/475/25_120.png","186","70","2006-08-29","RM,LM","64","78","€1.3M","€8K","Right","3 ","3 ","1 ","","Lean (185+)","No","€3.4M","","71","FC Nantes","16","Ligue 1","https://cdn.sofifa.net/meta/team/59/30.png","74","SUB","62","2024-08-18","2028","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"231915","2025-06-03","Kristjan Matošević -"," Kristjan Matošević","Kristjan Matošević (born 5 June 1997) is a Croatian footballer who plays as a goalkeeper for Italian club SS Juve Stabia. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/231/915/25_120.png","196","80","1997-06-05","GK","64","67","€575K","€2K","Right","2 ","1 ","1 ","","Lean (185+)","No","€934K","","112124","SS Juve Stabia","32","Serie B","https://cdn.sofifa.net/meta/team/6947/30.png","66","SUB","1","2023-07-19","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"239595","2025-06-03","Nathan Christian Rôdes -"," Nathan Christian Rôdes","Nathan Rôdes (Nathan Christian Rôdes, born 11 December 1997) is a Belgian footballer who plays as a central defensive midfielder for Belgian club FCV Dender EH. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/239/595/25_120.png","191","75","1997-12-11","CDM,CM","64","65","€625K","€9K","Right","3 ","2 ","1 ","","Lean (185+)","No","€953K","","537","FCV Dender EH","4","Pro League","https://cdn.sofifa.net/meta/team/2741/30.png","66","LCM","18","2022-07-01","2026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"255211","2025-06-03","Stefan Ivov Velkov -","Stefan Ivov VelkovСтефан Велков","Stefan Velkov (Stefan Ivov Velkov, born 12 December 1996) is a Bulgarian footballer who plays as a center back for Danish club Vejle Boldklub. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/255/211/25_120.png","192","86","1996-12-12","CB","64","66","€625K","€8K","Right","3 ","2 ","1 ","","Normal (185+)","No","€828K","","822","Vejle Boldklub","1","Superliga","https://cdn.sofifa.net/meta/team/7466/30.png","64","RCB","13","2022-07-01","2025","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"70124","2025-06-03","Júlíus Magnússon -"," Júlíus Magnússon","Júlíus Magnússon (born 28 June 1998) is an Icelandic footballer who plays as a central defensive midfielder for Swedish club IF Elfsborg, and the Iceland national team. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/070/124/25_120.png","178","76","1998-06-28","CDM,CM","64","69","€775K","€4K","Right","3 ","2 ","1 ","","Normal (170-185)","No","€1M","","700","IF Elfsborg","56","Allsvenskan","https://cdn.sofifa.net/meta/team/1226/30.png","67","SUB","18","2025-01-29","2029","1341","Iceland","78","Friendly International","https://cdn.sofifa.net/meta/team/18635/30.png","71","SUB","7","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"271596","2025-06-03","Ian Glavinovich Maceratesi -"," Ian Glavinovich Maceratesi","Ian Glavinovich (Ian Glavinovich Maceratesi, born 27 October 2001) is an Argentine footballer who plays as a center back for American club Philadelphia Union, on loan from Newell's Old Boys. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/271/596/25_120.png","183","75","2001-10-27","CB","64","75","€1.2M","€8K","Right","2 ","2 ","1 ","","Normal (170-185)","No","","","112134","Philadelphia Union","39","Major League Soccer","https://cdn.sofifa.net/meta/team/275/30.png","68","SUB","2","NaN-NaN-NaN","Dec 31, 2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"76524","2025-06-03","Jan Franc Lucumi González -"," Jan Franc Lucumi González","Jan Lucumí (Jan Franc Lucumi González, born 11 February 2004) is a Colombian footballer who plays as a right winger for Colombian club América de Cali. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/076/524/25_120.png","178","68","2004-02-11","RW","64","74","€1.3M","€2K","Right","2 ","3 ","1 ","","Lean (170-185)","No","€2.1M","","101099","América de Cali","336","Categoría Primera A","https://cdn.sofifa.net/meta/team/9269/30.png","70","SUB","17","2025-01-16","2025","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"228076","2025-06-03","Yang Zexiang -","Yang Zexiang杨泽翔","Yang Zexiang (杨泽翔, Yang Zexiang, born 14 December 1994) is a Chinese footballer who plays as a right back for Chinese club Shanghai Shenhua. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/228/076/25_120.png","182","75","1994-12-14","RB,LB,RM","64","64","€525K","€12K","Right","2 ","2 ","1 ","","Normal (170-185)","No","€814K","","110955","Shanghai Shenhua","2012","Super League","https://cdn.sofifa.net/meta/team/9279/30.png","67","SUB","16","2022-08-04","2025","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"245228","2025-06-03","Florian Krüger -"," Florian Krüger","Florian Krüger (born 13 February 1999) is a German footballer who plays as a striker for German club 1. FC Saarbrücken, on loan from K Beerschot VA. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/245/228/25_120.png","186","81","1999-02-13","ST,LM,CAM","64","67","€775K","€9K","Right","3 ","3 ","1 ","","Normal (185+)","No","","","523","1. FC Saarbrücken","2076","3. Liga","https://cdn.sofifa.net/meta/team/1331/30.png","65","SUB","29","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"199917","2025-06-03","Jake Dane Forster-Caskey -"," Jake Dane Forster-Caskey","Jake Forster-Caskey (Jake Dane Forster-Caskey, born 25 April 1994) is a British footballer who plays as a center midfield for British club Stevenage. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/199/917/25_120.png","178","64","1994-04-25","CM","64","64","€550K","€8K","Left","2 ","3 ","1 ","","Normal (170-185)","No","€963K","","361","Stevenage","60","League One","https://cdn.sofifa.net/meta/team/409/30.png","65","SUB","8","2023-01-03","2025","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"70893","2025-06-03","Stanis Idumbo Muzambo -"," Stanis Idumbo Muzambo","Stanis Idumbo (Stanis Idumbo Muzambo, born 29 June 2005) is a Belgian footballer who plays as a central attacking midfielder for Spanish club Sevilla FC. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/070/893/25_120.png","171","61","2005-06-29","CAM,LM,RM","64","82","€1.5M","€13K","Right","3 ","3 ","1 ","","Normal (170-185)","No","€4.1M","","481","Sevilla FC","53","La Liga","https://cdn.sofifa.net/meta/team/676/30.png","76","LM","27","2024-01-13","2028","","","","","","","","","","","","","","","","","","","","","","","Build-UpdRoaming","","","","","","","","","","","","","","","","","","","",""
"277485","2025-06-03","Sidiki Chérif -"," Sidiki Chérif","Sidiki Chérif (born 15 December 2006) is a French footballer who plays as a striker for French club Angers SCO. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/277/485/25_120.png","185","73","2006-12-15","ST,LM","64","78","€1.3M","€8K","Right","3 ","3 ","1 ","","Normal (185+)","No","€3.4M","","1530","Angers SCO","16","Ligue 1","https://cdn.sofifa.net/meta/team/776/30.png","71","SUB","11","2023-07-27","2028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"243949","2025-06-03","Mateusz Żukowski -"," Mateusz Żukowski","Mateusz Żukowski (born 23 November 2001) is a Polish footballer who plays as a right back for Polish club Śląsk Wrocław. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/243/949/25_120.png","185","82","2001-11-23","RB,RM,LM","64","70","€875K","€5K","Right","3 ","3 ","1 ","","Normal (185+)","No","€1.4M","","111092","Śląsk Wrocław","66","Ekstraklasa","https://cdn.sofifa.net/meta/team/3962/30.png","65","RB","22","2023-07-01","2026","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"277998","2025-06-03","Alex Sposito -"," Alex Sposito","Alex Sposito (born 6 June 2001) is an Italian footballer who plays as a goalkeeper for Italian club Reggiana. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/277/998/25_120.png","193","88","2001-06-06","GK","64","72","€1.1M","€1K","Left","2 ","1 ","1 ","","Normal (185+)","No","€1.9M","","110740","Reggiana","32","Serie B","https://cdn.sofifa.net/meta/team/2892/30.png","67","SUB","99","2023-08-24","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"224238","2025-06-03","William Sam Douglas Harry Boyle -"," William Sam Douglas Harry Boyle","William Boyle (William Sam Douglas Harry Boyle, born 1 September 1995) is a British footballer who plays as a center back for Welsh club Wrexham. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/224/238/25_120.png","191","84","1995-09-01","CB","64","64","€500K","€8K","Left","3 ","2 ","1 ","","Normal (185+)","No","€875K","","1947","Wrexham","60","League One","https://cdn.sofifa.net/meta/team/283/30.png","66","RES","25","2023-07-13","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"238574","2025-06-03","Lee Sang Min -","Sang-min Lee이상민","Lee Sang Min (Sang-min Lee, born 1 January 1998) is a Korean footballer who plays as a center back for Korean club FC Seoul. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/238/574/25_120.png","188","82","1998-01-01","CB","64","65","€600K","€6K","Right","4 ","2 ","1 ","","Stocky (185+)","No","€795K","","982","FC Seoul","83","K League 1","https://cdn.sofifa.net/meta/team/672/30.png","67","RES","4","2022-01-24","2025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"260078","2025-06-03","Linus Rosenlöcher -"," Linus Rosenlöcher","Linus Rosenlöcher (born 9 September 2000) is a German footballer who plays as a left back for German club FC Erzgebirge Aue. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/260/078/25_120.png","183","79","2000-09-09","LB","64","71","€1.1M","€2K","Left","3 ","2 ","1 ","","Normal (170-185)","No","€1.8M","","506","FC Erzgebirge Aue","2076","3. Liga","https://cdn.sofifa.net/meta/team/3336/30.png","64","LB","29","2022-07-01","2025","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"263919","2025-06-03","Mykola Kukharevych -","Mykola KukharevychКухаревич Микола Ігорович","Mykola Kuharevich (Mykola Kukharevych, born 1 July 2001) is a Ukranian footballer who plays as a striker for Scottish club Hibernian, on loan from Swansea City. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/263/919/25_120.png","191","81","2001-07-01","ST","64","71","€1.2M","€17K","Right","4 ","2 ","1 ","","Normal (185+)","No","","","81","Hibernian","50","Premiership","https://cdn.sofifa.net/meta/team/66/30.png","67","LS","99","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","AttackdWide","","","","","","","","","","","","","","","","","","","",""
"264431","2025-06-03","Felipe Salomoni -"," Felipe Salomoni","Felipe Salomoni (born 28 March 2003) is an Argentine footballer who plays as a left back for Emirati club Al Ain. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/264/431/25_120.png","179","71","2003-03-28","LB,LM","64","73","€1.3M","€12K","Left","4 ","2 ","1 ","","Lean (170-185)","No","€3.1M","","111701","Al Ain","2013","Pro League","https://cdn.sofifa.net/meta/team/7780/30.png","71","SUB","24","2023-07-13","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"268271","2025-06-03","Moustapha Elhadji Cissé -"," Moustapha Elhadji Cissé","Moustapha Cissé (Moustapha Elhadji Cissé, born 14 September 2003) is a Guinean footballer who plays as a striker for Swiss club FC St.Gallen 1879, on loan from Atalanta. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/268/271/25_120.png","182","78","2003-09-14","ST","64","76","€1.4M","€27K","Right","3 ","2 ","1 ","","Lean (170-185)","No","","","898","FC St.Gallen 1879","189","Super League","https://cdn.sofifa.net/meta/team/362/30.png","69","SUB","11","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
