player_id,player_name,full_name,date_of_birth,nationality,height_cm,weight_kg,best_position,positions,overall_rating,potential,preferred_foot,weak_foot,skill_moves,current_sofifa_team_id,current_club_name,sofifa_value_eur,transfermarkt_market_value_eur,has_sofifa_profile,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,attack_position,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
271974,Bobby-Lamont Clark -, Bobby-Lamont Clark,2005-02-07,,178,67,CM,"CM,LW",65,78,Right,3 ,3 ,191,FC Red Bull Salzburg,1700000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
278630,Carrillo -, Álvaro Carrillo Alacid,2002-04-06,,182,72,CB,CB,65,72,Right,3 ,2 ,467,SD Eibar,1300000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
194150,Simon William Moore -, Simon William Moore,1990-05-19,,191,83,GK,GK,65,65,Right,3 ,1 ,106,Sunderland,120000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
253799,Moisés Manuel Acuña Morales -, Moisés Manuel Acuña Morales,1996-07-23,,178,78,CB,"CB,RB",65,67,Right,2 ,2 ,112667,Nacional Potosí,750000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
263272,Philipp Schulze -, Philipp Schulze,2003-01-29,,190,82,GK,GK,65,73,Right,2 ,1 ,110501,SC Verl,1400000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
271976,Luke Chambers -, Luke Chambers,2004-06-24,,185,74,LB,"LB,CB",65,79,Left,2 ,2 ,1917,Wigan Athletic,1600000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
244840,Lennart-Marten Quint Czyborra -, Lennart-Marten Quint Czyborra,1999-05-03,,178,72,LB,"LB,LM",65,68,Left,3 ,2 ,15040,WSG Tirol,875000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
256616,Thomas Sebastián Ortega -, Thomas Sebastián Ortega,2000-12-06,,179,75,LB,LB,65,70,Left,3 ,2 ,111020,Independiente Rivadavia,1000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
70249,Borisav Burmaz -,Borisav BurmazБорисав Бурмаз,2001-04-21,,185,75,ST,"ST,LW,CAM",65,70,Left,3 ,2 ,310,Rapid Bucuresti,1100000,,1,,,,,,,,,,,,,,,AttackdRoaming,,,,,,,,,,,,,,,,,,,
229225,Sebastian Karol Musiolik -, Sebastian Karol Musiolik,1996-05-19,,193,88,ST,ST,65,65,Left,2 ,3 ,111092,Śląsk Wrocław,725000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
238953,Maximilian Wolfram -, Maximilian Wolfram,1997-02-21,,185,80,LM,"LM,ST,LW",65,65,Right,3 ,3 ,33,TSV 1860 München,750000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
240233,Joedrick Pupe -, Joedrick Pupe,1997-06-04,,189,76,CB,CB,65,65,Left,3 ,2 ,537,FCV Dender EH,650000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
245865,Stefan Bajić -, Stefan Bajić,2001-12-23,,191,84,GK,GK,65,74,Right,3 ,1 ,1919,Bristol City,1400000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
73322,Gerald Gisjiel Taylor Dosman -, Gerald Gisjiel Taylor Dosman,2001-05-28,,182,74,RB,RB,65,72,Right,3 ,2 ,80,Hearts,1400000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
247146,Nicolás Hernández Rodríguez -, Nicolás Hernández Rodríguez,1998-01-18,,185,78,CB,CB,65,68,Left,3 ,2 ,110404,CA Banfield,825000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
262251,Kacper Tobiasz -, Kacper Tobiasz,2002-11-04,,191,80,GK,GK,65,74,Left,2 ,1 ,1871,Legia Warszawa,1400000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
74603,Lucas Ayrton Román -, Lucas Ayrton Román,2004-02-10,,160,65,RM,"RM,RW,CAM",65,77,Left,3 ,3 ,110093,Independiente,1700000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
273771,Semir Telalović -, Semir Telalović,1999-12-23,,187,78,ST,ST,65,70,Right,2 ,2 ,110176,SSV Ulm 1846,1100000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276331,David Richter -, David Richter,1999-03-17,,196,90,GK,GK,65,68,Right,3 ,1 ,110178,SV Sandhausen,725000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
212075,Andrew Nabbout -,Andrew Nabboutأندرو نا ب من,1992-12-17,,178,83,RM,"RM,LM,ST",65,65,Right,3 ,3 ,112224,Melbourne City FC,600000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
228715,Benjamin Van Durmen -, Benjamin Van Durmen,1997-03-20,,185,79,CM,"CM,CDM",65,65,Left,3 ,2 ,110750,UTA Arad,750000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
251499,Thomas Sabitzer -, Thomas Sabitzer,2000-10-12,,182,77,ST,"ST,CAM",65,71,Right,3 ,3 ,111822,Wolfsberger AC,1100000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
196972,Lars Sætra -, Lars Sætra,1991-07-24,,195,90,CB,CB,65,65,Right,3 ,2 ,1439,Kalmar FF,475000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
268396,Damián Nicolás Pizarro Huenuqueo -, Damián Nicolás Pizarro Huenuqueo,2005-03-28,,187,85,ST,ST,65,79,Right,3 ,2 ,55,Udinese,1700000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72556,Sebastián Kóša -, Sebastián Kóša,2003-09-13,,191,82,CB,CB,65,75,Right,3 ,2 ,244,Real Zaragoza,1500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
271213,Samuel Giovane -, Samuel Giovane,2003-03-28,,178,70,CM,"CM,CDM,LB",65,76,Left,3 ,3 ,112493,Carrarese,1600000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
278893,Moritz Flotho -, Moritz Flotho,2002-05-26,,193,87,ST,ST,65,72,Right,2 ,2 ,492,SV Wehen Wiesbaden,1500000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
231533,Richard Olav Jensen -, Richard Olav Jensen,1996-03-17,,185,78,CB,CB,65,66,Left,3 ,2 ,822,Vejle Boldklub,675000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
70766,Yoram Zague -, Yoram Zague,2006-05-15,,168,58,RB,"RB,LB",65,80,Right,3 ,2 ,73,Paris Saint-Germain,1600000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
73582,Marin Šotiček -, Marin Šotiček,2004-09-18,,183,75,RW,"RW,LW",65,83,Right,5 ,3 ,896,FC Basel 1893,1800000,,1,,,,,,,,,,,,,,,AttackdRoaming,,,,,,,,,,,,,,,,,,,
277870,Costantino Favasuli -, Costantino Favasuli,2004-04-26,,178,64,RM,"RM,RB,CM",65,76,Right,2 ,3 ,1848,SSC Bari,1600000,,1,,,,,,,,,,,,,,,dDefend,,,,,,,,,,,,,,,,,,,
278126,Selvi -, Silvi Clua Oya,2005-01-29,,189,79,CDM,"CDM,CM",65,77,Left,3 ,2 ,1861,UD Almería,1600000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229998,Dominik Friedrich Schad -, Dominik Friedrich Schad,1997-03-04,,176,68,RB,"RB,RM,LB",65,65,Right,3 ,2 ,531,SC Preußen Münster,700000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
246126,Clinton Lemere Mola -, Clinton Lemere Mola,2001-03-15,,184,80,LB,"LB,RB,CB",65,70,Left,3 ,2 ,1962,Bristol Rovers,1000000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
251502,Abdul Malik Abubakari -, Abdul Malik Abubakari,2000-05-10,,185,82,ST,ST,65,70,Right,3 ,2 ,15001,Lyngby Boldklub,1100000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
73071,Danny Schmidt -, Danny Schmidt,2003-01-30,,188,80,ST,"ST,CAM",65,71,Right,3 ,2 ,110636,Fortuna Düsseldorf,1200000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
276591,Antonis Tsiftsis -,Antonis TsiftsisΑντώνης Τσιφτσής,1999-07-21,,191,80,GK,GK,65,70,Right,3 ,1 ,393,PAOK,875000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
229487,Lukas Klünter -, Lukas Klünter,1996-05-26,,184,76,CB,"CB,RB",65,65,Right,3 ,2 ,110532,SV Waldhof Mannheim,625000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
230511,Emílio Trevões -, Emílio Dener Trevões Teixeira,1992-02-29,,177,72,ST,"ST,LW",65,65,Left,4 ,3 ,1719,Vitória,575000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233071,Héber Pena -, Héber Pena Picos,1990-01-16,,176,69,LM,LM,65,65,Left,3 ,3 ,110242,Racing de Ferrol,325000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
237935,Kristoffer-August Sundquist Klaesson -, Kristoffer-August Sundquist Klaesson,2000-11-27,,189,76,GK,GK,65,71,Left,2 ,1 ,300,Viking FK,925000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
238703,Arvid Brorsson -, Arvid Brorsson,1999-05-08,,188,81,CB,"CB,CM,CDM",65,70,Right,2 ,2 ,111811,Monza,950000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
253551,Fernando José Pacheco Rivas -, Fernando José Pacheco Rivas,1999-06-26,,177,81,RM,"RM,LM",65,68,Right,3 ,4 ,111013,Sporting Cristal,950000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
254831,Bryan Michael Limbombe Ekango -, Bryan Michael Limbombe Ekango,2001-05-14,,172,77,LW,"LW,RW",65,71,Right,4 ,4 ,100634,Heracles Almelo,1100000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
255855,Ryoya Morishita -,Ryoya Morishita森下 龍矢,1997-04-11,,168,69,CM,"CM,RM,LM",65,65,Right,3 ,3 ,1871,Legia Warszawa,750000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
224624,Fu Huan -,Fu Huan傅欢,1993-07-12,,182,69,RB,"RB,CB",65,65,Right,1 ,3 ,112540,Shanghai Port,625000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
254320,Jorge Padilla -, Jorge Padilla Soler,2001-04-23,,175,66,ST,"ST,CAM",65,72,Right,3 ,3 ,260,CD Tenerife,1400000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263025,Lars Kehl -, Lars Kehl,2002-04-08,,172,71,ST,"ST,CAM,CM",65,72,Right,3 ,3 ,487,VfL Osnabrück,1500000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
72561,Aarón Martín -, Aarón Martin Luis,2006-11-23,,175,76,CM,"CM,CDM",65,82,Right,3 ,3 ,260,CD Tenerife,1800000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
231025,Hugo Rama -, Hugo José Rama Calviño,1996-11-22,,177,75,CAM,"CAM,CM,LM",65,65,Right,3 ,3 ,242,RC Deportivo de La Coruña,750000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
237169,Cohen Conrad Bramall -, Cohen Conrad Bramall,1996-04-02,,178,72,LB,LB,65,65,Left,2 ,3 ,1790,Portsmouth,650000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
246385,Adi Nalić -, Adi Nalić,1997-12-01,,190,83,CAM,"CAM,ST,CM",65,66,Right,3 ,3 ,111380,Almere City FC,850000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
251761,Alessandro Mallamo -, Alessandro Mallamo,1999-03-22,,174,70,CM,"CM,CAM,RM",65,68,Right,3 ,3 ,112494,Südtirol,950000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
259185,Thelonious Gerard Aasgaard -, Thelonious Gerard Aasgaard,2002-05-02,Norway,188,72,CM,"CM,CAM,LM",65,72,Right,4 ,3 ,1923,Luton Town,1400000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
77170,Shandre Miguel Campbell -, Shandre Miguel Campbell,2005-07-15,,178,65,LW,"LW,RW,LM",65,82,Left,3 ,3 ,231,Club Brugge KV,1800000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
276594,Noah Cadiou -, Noah Cadiou,1998-10-26,,191,84,CDM,"CDM,CM",65,70,Right,2 ,2 ,111659,Rodez Aveyron Football,950000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277618,Adams Friday -, Adams Friday,2002-11-23,,174,70,RB,"RB,RM",65,74,Right,4 ,3 ,110752,FC Botoşani,1500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
228210,Lachlan Robert Tua Jackson -, Lachlan Robert Tua Jackson,1995-03-12,,196,90,CB,CB,65,65,Left,3 ,2 ,111397,Melbourne Victory,600000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
261490,Lee Young Jun -,Young-joon Lee이영준,2003-05-23,,192,87,ST,ST,65,76,Right,3 ,2 ,322,Grasshopper Club Zürich,1600000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
224115,Ricardinho -, Ricardo José Veiga Varzim Miranda,1994-03-24,,180,77,RB,"RB,CB",65,65,Right,3 ,2 ,110078,Asociația Clubul Sportiv Petrolul 52,625000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
234099,Jack Aitchison -, Jack Aitchison,2000-03-05,,180,70,CAM,"CAM,ST",65,65,Right,3 ,3 ,143,Exeter City,825000,,1,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,
240499,Eman Marković -, Eman Marković,1999-05-08,,180,76,LM,"LM,LW,RW",65,66,Right,3 ,3 ,319,IFK Göteborg,850000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
242547,Jonathan Scherzer -, Jonathan Scherzer,1995-07-22,,185,76,LB,"LB,LM",65,65,Left,3 ,2 ,111822,Wolfsberger AC,650000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
257395,Melvin Zinga -, Melvin Zinga,2002-03-16,,187,76,GK,GK,65,73,Left,2 ,1 ,1530,Angers SCO,1400000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
259443,Tijs Velthuis -, Tijs Velthuis,2002-01-12,,190,82,CB,CB,65,74,Left,3 ,2 ,111974,Sassuolo,1500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
265588,Alexis Ronaldo Tibidi -, Alexis Ronaldo Tibidi,2003-11-03,,187,80,LM,"LM,CAM",65,73,Right,3 ,3 ,252,LASK Linz,1600000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
200820,Jordan John Obita -, Jordan John Obita,1993-12-08,,180,74,LB,"LB,LM",65,65,Left,2 ,3 ,81,Hibernian,625000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
202356,Ziya Erdal -, Ziya Erdal,1988-01-05,,182,73,LB,LB,65,65,Left,2 ,2 ,101041,Sivasspor,160000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
210548,Leonardo Capezzi -, Leonardo Capezzi,1995-03-28,,178,72,CM,"CM,CDM",65,65,Right,3 ,3 ,112493,Carrarese,700000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239476,Sandro Ingolitsch -, Sandro Ingolitsch,1997-04-18,,179,72,RB,"RB,RM",65,65,Right,3 ,2 ,15009,SC Rheindorf Altach,700000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
248692,Matthew James Jacob -, Matthew James Jacob,2001-06-03,,183,79,LB,LB,65,72,Left,3 ,2 ,1952,Hull City,1400000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
253556,Erik Nicolás López Samaniego -, Erik Nicolás López Samaniego,2001-11-27,,173,64,ST,"ST,LM",65,74,Right,3 ,2 ,101108,Club Olimpia,1600000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
73333,Lorenzo Sgarbi -, Lorenzo Sgarbi,2001-03-24,,189,82,ST,"ST,CAM",65,71,Right,3 ,2 ,112124,SS Juve Stabia,1100000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
239989,Terence Owen Vancooten -, Terence Owen Vancooten,1997-12-29,,185,78,CB,"CB,CDM,RB",65,67,Right,3 ,2 ,15015,Burton Albion,775000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
241269,Andreas Bruus -, Andreas Bruus,1999-01-16,,184,67,RB,"RB,RM,LB",65,68,Right,3 ,2 ,820,Aalborg Boldspilklub,875000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
241525,Taye Ashby-Hammond -, Taye Ashby-Hammond,1999-03-21,,190,87,GK,GK,65,67,Right,2 ,1 ,361,Stevenage,675000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
255349,Enzo Joaquín Sosa Romañuk -, Enzo Joaquín Sosa Romañuk,2002-01-10,,188,82,CB,"CB,LB",65,73,Left,3 ,2 ,110740,Reggiana,1500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
257397,Milan Robin -, Milan Robin,1999-11-24,,186,70,RM,"RM,CM",65,68,Right,3 ,3 ,67,FC Martigues,975000,,1,,,,,,,,,,,,,,,dDefend,,,,,,,,,,,,,,,,,,,
259189,Mauro Rodrigues -, Mauro Daniel Rodrigues Teixeira,2001-04-15,,178,72,RM,"RM,LW,ST",65,70,Right,3 ,3 ,1704,Yverdon Sport,1100000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
266358,Kenan Pirić -, Kenan Pirić,1994-07-07,,192,89,GK,GK,65,66,Right,2 ,1 ,741,Antalyaspor,550000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
274550,Ayoub Amraoui -,Ayoub Amraouiأيوب عمراوي,2004-05-14,,184,69,LB,"LB,CB",65,75,Left,3 ,2 ,67,FC Martigues,1500000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
225910,Mario Federico López Quintana -, Mario Federico López Quintana,1995-07-06,,182,81,CB,CB,65,66,Right,2 ,2 ,111329,Guaraní,675000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
250998,Søren Østergaard Tengstedt -, Søren Østergaard Tengstedt,2000-06-30,,188,68,CAM,"CAM,RM",65,71,Left,4 ,2 ,100632,Go Ahead Eagles,1100000,,1,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,
278391,Unai Hernández -, Unai Hernández Lorenzo,2004-12-14,,171,65,LM,"LM,CM,CAM",65,83,Right,3 ,3 ,607,Al Ittihad,1800000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
216183,Simon Handle -, Simon Handle,1993-01-25,,170,68,RB,"RB,RM,LM",65,65,Right,3 ,3 ,110645,Viktoria Köln,525000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
219767,Oumar Diakhité -, Oumar Diakhité,1993-12-09,,190,84,CB,CB,65,65,Right,2 ,2 ,820,Aalborg Boldspilklub,575000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
222583,Thomas Lynn James -, Thomas Lynn James,1996-04-15,,175,75,RB,"RB,LB,CB",65,65,Right,4 ,2 ,1958,Leyton Orient,650000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
256119,Emanuele Zuelli -, Emanuele Zuelli,2001-11-22,,179,67,CM,"CM,CDM",65,72,Right,5 ,2 ,112493,Carrarese,1400000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
255352,Francesco Lo Celso -, Francesco Lo Celso,2000-03-05,,176,73,LM,"LM,CM,CAM",65,68,Left,3 ,3 ,110953,Instituto Atlético Central Córdoba,975000,,1,,,,,,,,,,,,,,,dDefend,,,,,,,,,,,,,,,,,,,
257144,Patrick Hobsch -, Patrick Hobsch,1994-10-10,,183,81,ST,ST,65,65,Right,3 ,2 ,33,TSV 1860 München,725000,,1,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,
264825,Iyad Mohamed -, Iyad Mohamed,2001-03-05,,191,80,CDM,"CDM,CM",65,73,Left,3 ,2 ,114510,Casa Pia,1500000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266873,Finley Jack Burns -, Finley Jack Burns,2003-06-17,,191,87,CB,"CB,CDM",65,78,Right,3 ,2 ,1952,Hull City,1700000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
278137,Georgios Nikas -,Georgios NikasΓεώργιος Νίκας,1999-09-17,,188,81,CM,"CM,CDM",65,70,Right,4 ,2 ,1884,Panathinaikos FC,1100000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
251001,Caolan Stephen Boyd-Munce -, Caolan Stephen Boyd-Munce,2000-01-26,Northern Ireland,180,69,CDM,"CDM,CM",65,68,Left,3 ,2 ,100805,St. Mirren,875000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206202,Oliver Lewis Norburn -, Oliver Lewis Norburn,1992-10-26,,185,82,CM,"CM,CDM",65,65,Right,3 ,3 ,1917,Wigan Athletic,575000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276090,Jorquera -, Joel Jorquera Romero,2000-08-19,,171,63,LM,LM,65,71,Left,3 ,3 ,1900,Moreirense FC,1100000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
214650,Viljar Helland Vevatne -, Viljar Helland Vevatne,1994-12-07,,183,73,CB,"CB,LB,RB",65,65,Right,5 ,2 ,300,Viking FK,600000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
255098,José Joel Carabalí Prado -, José Joel Carabalí Prado,1997-05-19,,170,73,LB,"LB,LM,CM",65,65,Left,3 ,3 ,111014,Universitario de Deportes,700000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
257914,Jonas Thomas Kersken -, Jonas Thomas Kersken,2000-09-01,,190,88,GK,GK,65,70,Right,3 ,1 ,159,DSC Arminia Bielefeld,875000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
262267,Ragnar Anthonius Maria Oratmangoen -, Ragnar Anthonius Maria Oratmangoen,1998-01-21,,180,70,LM,"LM,CAM,CM",65,65,Right,3 ,3 ,537,FCV Dender EH,775000,,1,,,,,,,,,,,,,,,dDefend,,,,,,,,,,,,,,,,,,,
276347,Jakub Surovčík -, Jakub Surovčík,2002-06-28,,197,92,GK,GK,65,73,Left,2 ,1 ,267,Sparta Praha,1400000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
223355,Alexandru Mateiu -, Alexandru Mateiu,1989-12-10,,175,74,CDM,"CDM,CM",65,65,Right,3 ,2 ,110078,Asociația Clubul Sportiv Petrolul 52,240000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244091,Nico Ochojski -, Nico Ochojski,1999-01-09,,182,73,RB,RB,65,68,Right,3 ,2 ,543,SSV Jahn Regensburg,875000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
257147,Ryan Patrick Malone -, Ryan Patrick Malone,1992-08-11,,188,88,CB,CB,65,65,Right,3 ,2 ,111239,FC Ingolstadt 04,500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
264828,Kortajarena -, Iker Kortajarena Canellada,2000-08-21,,179,73,CM,"CM,CDM",65,72,Left,3 ,3 ,110839,SD Huesca,1400000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
73596,João Tomé -, João Tomé Esteves Baptista,2003-02-12,,185,77,RB,"RB,RM",65,73,Right,2 ,2 ,744,Rio Ave FC,1500000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
270461,Fabio Di Michele Sanchez -, Fabio Di Michele Sanchez,2003-03-14,,180,83,LB,"LB,LM",65,74,Left,3 ,2 ,110500,Eintracht Braunschweig,1500000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
277885,Alvis Jaunzems -, Alvis Jaunzems,1999-06-16,,179,76,RB,"RB,RM,CB",65,69,Right,3 ,2 ,114004,Stal Mielec,925000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
234365,Kevin Martin Krygård -, Kevin Martin Krygård,2000-05-17,,184,70,CDM,"CDM,CB,CM",65,72,Right,2 ,3 ,299,Lillestrøm SK,1300000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
238461,Luis Perea -, Luis Perea Hernández,1997-08-25,,192,80,CDM,"CDM,CM",65,66,Right,3 ,2 ,110242,Racing de Ferrol,750000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
73086,Loni Laurent Quenabio -, Loni Laurent Quenabio,2001-04-17,,184,73,CB,CB,65,71,Right,2 ,2 ,111659,Rodez Aveyron Football,1000000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
210046,Kieran Paul Sadlier -, Kieran Paul Sadlier,1994-09-14,,178,66,LM,"LM,RM",65,65,Right,4 ,3 ,1933,Wycombe Wanderers,700000,,1,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,
227966,Mouhamadou Fallou Mbacke Sarr -, Mouhamadou Fallou Mbacke Sarr,1997-01-05,,187,78,GK,GK,65,68,Right,2 ,1 ,110741,Spezia,700000,,1,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,
177790,Artur Jędrzejczyk -, Artur Jędrzejczyk,1987-11-04,,189,86,CB,CB,65,65,Right,3 ,2 ,1871,Legia Warszawa,130000,,1,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,
